from,to
94993848,77795114
94993848,79893241
94993848,79037330
94993848,79772585
94993848,81003273
94993848,82290374
94993848,82532054
94993848,98073039
87684801,98189454
87684801,99235145
87684801,19361976
87684801,82532054
71205894,98073039
71205894,98189454
71205894,99235145
71205894,33868824
71205894,35921193
71205894,36424914
71205894,38450356
71205894,43637207
71205894,52261094
71205894,52813611
71205894,55187179
71205894,57829129
71205894,57964589
71205894,66938100
71205894,67324999
46370622,68783781
46370622,69643382
46370622,69849440
46370622,70305156
18455090,73307117
18455090,73744849
18455090,75805942
18455090,76343121
18455090,77133030
18455090,79037330
18455090,91744306
18455090,95406124
18455090,97670495
57817662,99494656
57817662,99531049
57817662,20960191
57817662,25676723
57817662,26342005
57817662,29767267
57817662,32193502
19518413,33359265
19518413,35098509
19518413,37832847
19518413,38264207
19518413,38793167
19518413,39433648
19518413,40070800
19518413,42677048
19518413,45687683
19518413,46592945
89539720,51397916
89539720,52261094
89539720,52813611
89539720,55187179
89539720,57829129
89539720,57964589
89539720,66938100
89539720,67324999
89539720,68783781
89539720,69643382
89539720,69849440
89539720,70305156
89539720,73307117
89539720,73744849
89539720,75805942
48664964,76343121
48664964,77133030
48664964,79037330
48664964,91744306
48664964,95406124
98944067,97670495
98944067,99494656
98944067,99531049
98944067,25676723
98944067,26342005
98944067,29767267
41325652,32193502
41325652,33359265
41325652,35098509
41325652,37832847
41325652,38264207
41325652,38793167
41325652,39433648
41325652,40070800
37834485,42677048
14084981,45687683
14084981,46592945
14084981,51397916
14084981,52261094
14084981,48891962
14084981,58866748
14084981,73797754
14084981,76583498
14084981,22372749
80133071,30407538
80133071,47834074
80133071,48891962
80133071,58866748
80133071,73797754
80133071,76583498
80133071,30407538
80133071,47834074
80133071,48891962
94109244,58866748
94109244,73797754
94109244,76583498
94109244,47834074
94109244,48891962
28516069,58866748
28516069,73797754
28516069,76583498
28516069,48891962
28516069,58866748
28516069,73797754
28516069,76583498
28516069,58866748
28516069,73797754
28516069,76583498
28516069,73797754
28516069,76583498
28516069,76583498
28516069,39108817
77778729,54499417
56744431,81733518
56744431,85915387
56744431,54499417
56744431,81733518
56744431,85915387
56744431,81733518
56744431,85915387
56744431,85915387
56744431,88352127
56744431,17300961
56744431,39108817
56744431,85478689
56744431,91025211
56744431,92856880
42402168,39108817
42402168,85478689
42402168,91025211
42402168,92856880
42402168,85478689
42402168,91025211
42402168,92856880
42402168,91025211
42402168,92856880
42402168,92856880
74793641,89170517
74793641,29453815
74793641,33359265
74793641,59869965
14617684,68454489
14617684,88501063
28205175,89487878
28205175,91040228
28205175,33359265
28205175,59869965
38630652,68454489
38630652,88501063
93337538,89487878
93337538,91040228
28030564,59869965
28030564,68454489
28030564,88501063
28030564,89487878
28030564,91040228
28030564,68454489
28030564,88501063
28030564,89487878
28030564,91040228
28030564,88501063
57907578,89487878
57907578,91040228
57907578,89487878
57907578,91040228
57907578,91040228
63569275,38296105
63569275,52653703
63569275,54581329
63569275,81733518
63569275,95012705
63569275,97611969
47825174,52653703
47825174,54581329
47825174,81733518
47825174,95012705
47825174,97611969
47825174,54581329
47825174,81733518
32147292,95012705
32147292,97611969
32147292,81733518
32147292,95012705
32147292,97611969
73836964,95012705
73836964,97611969
73836964,97611969
73836964,67725898
73836964,29123782
73836964,35996630
73836964,68454489
73836964,74186656
73836964,92151005
35395400,68454489
35395400,74186656
35395400,92151005
35395400,74186656
35395400,92151005
35395400,92151005
35395400,19768805
35395400,22372749
35395400,23192030
35395400,30407538
35395400,32668128
18595077,37784142
18595077,51277200
18595077,51868029
18595077,54581329
18595077,67469330
18595077,70057133
18595077,70309809
18595077,74232415
18595077,74935658
18595077,90223168
18595077,90226032
18595077,91368879
18595077,22372749
18595077,23192030
18595077,30407538
88807998,32668128
88807998,37784142
88807998,51277200
88807998,51868029
88807998,54581329
88807998,67469330
88807998,70057133
88807998,70309809
88807998,74232415
88807998,74935658
89519453,90223168
89519453,90226032
89519453,91368879
89519453,23192030
89519453,30407538
89519453,32668128
89519453,37784142
89519453,51277200
89519453,51868029
89519453,54581329
89519453,67469330
97635052,70057133
97635052,70309809
97635052,74232415
97635052,74935658
97635052,90223168
97635052,90226032
97635052,91368879
97635052,30407538
97635052,32668128
56425285,37784142
56425285,51277200
56425285,51868029
56425285,54581329
56425285,67469330
56425285,70057133
56425285,70309809
56425285,74232415
56425285,74935658
56425285,90223168
65118792,90226032
65118792,91368879
65118792,32668128
65118792,37784142
65118792,51277200
65118792,51868029
65118792,54581329
65118792,67469330
65118792,70057133
65118792,70309809
14277225,74232415
14277225,74935658
14277225,90223168
92583271,90226032
92583271,91368879
92583271,37784142
92583271,51277200
92583271,51868029
92583271,54581329
92583271,67469330
86174544,70057133
86174544,70309809
86174544,74232415
86174544,74935658
86174544,90223168
86174544,90226032
86174544,91368879
86174544,51277200
86174544,51868029
38082768,54581329
38082768,67469330
38082768,70057133
38082768,70309809
38082768,74232415
38082768,74935658
38082768,90223168
38082768,90226032
38082768,91368879
38082768,51868029
38082768,54581329
38082768,67469330
38082768,70057133
38082768,70309809
73967442,74232415
73967442,74935658
73967442,90223168
73967442,90226032
73967442,91368879
73967442,54581329
73967442,67469330
73967442,70057133
73967442,70309809
73967442,74232415
73967442,74935658
73967442,90223168
21219019,90226032
21219019,91368879
72502691,67469330
72502691,70057133
72502691,70309809
72502691,74232415
33214927,68783781
89714048,69643382
89714048,69849440
89714048,70305156
89714048,73307117
89714048,73744849
89714048,75805942
89714048,76343121
89714048,77133030
89714048,79037330
89714048,91744306
89714048,95406124
89714048,97670495
89714048,99494656
89714048,99531049
89714048,39433648
79308303,40070800
79308303,42677048
79308303,45687683
79308303,46592945
79308303,51397916
79308303,52261094
79308303,52813611
79308303,55187179
79308303,57829129
79308303,57964589
79308303,66938100
79308303,67324999
79308303,68783781
79308303,69643382
93139432,69849440
93139432,70305156
93139432,73307117
98578754,73744849
98578754,75805942
99743242,76343121
99743242,77133030
99743242,79037330
99743242,91744306
99743242,95406124
99743242,97670495
99743242,99494656
99743242,99531049
99743242,40070800
99743242,42677048
99743242,45687683
99743242,46592945
44847433,51397916
44847433,52261094
44847433,52813611
44847433,55187179
44847433,57829129
44847433,57964589
44847433,66938100
44847433,67324999
49837540,68783781
84558500,69643382
84558500,69849440
84558500,70305156
84558500,73307117
57301504,73744849
57301504,75805942
57301504,76343121
57301504,77133030
57301504,79037330
57301504,91744306
57301504,95406124
57301504,97670495
57301504,99494656
57301504,99531049
57301504,42677048
57301504,45687683
57301504,46592945
57301504,51397916
70289829,52261094
70289829,52813611
70289829,55187179
70289829,57829129
70289829,57964589
70289829,66938100
70289829,67324999
70289829,68783781
22308450,69643382
22308450,69849440
22308450,70305156
22308450,73307117
22308450,73744849
22308450,75805942
22308450,76343121
22308450,77133030
46145636,79037330
46145636,91744306
46145636,95406124
46145636,97670495
46145636,99494656
46145636,99531049
46145636,45687683
46145636,46592945
46145636,51397916
46145636,52261094
46145636,52813611
46145636,55187179
46145636,57829129
46145636,57964589
46145636,66938100
89221564,67324999
89221564,68783781
89221564,69643382
89221564,69849440
89221564,70305156
89221564,73307117
89221564,73744849
89221564,75805942
89221564,76343121
89221564,77133030
21860450,79037330
21860450,91744306
21860450,95406124
21860450,97670495
21860450,99494656
21860450,99531049
21860450,46592945
21860450,51397916
21860450,52261094
21860450,52813611
21860450,55187179
21860450,57829129
74601487,57964589
74601487,66938100
74601487,67324999
74601487,68783781
74601487,69643382
74601487,69849440
74601487,70305156
74601487,73307117
74601487,73744849
74601487,75805942
74601487,76343121
99119653,77133030
99119653,79037330
99119653,91744306
99119653,95406124
99119653,97670495
99119653,99494656
99119653,99531049
99119653,51397916
99119653,52261094
99119653,52813611
99119653,55187179
99119653,57829129
94491413,57964589
94491413,66938100
94491413,67324999
12800699,68783781
12800699,69643382
12800699,69849440
12800699,70305156
12800699,73307117
12800699,73744849
12800699,75805942
12800699,76343121
12800699,77133030
52551912,79037330
52551912,91744306
52551912,95406124
52551912,97670495
52551912,99494656
52551912,99531049
38876714,52261094
38876714,52813611
38876714,55187179
12100007,57829129
12100007,57964589
12100007,66938100
12100007,67324999
12100007,68783781
12100007,69643382
12100007,69849440
12100007,70305156
69801792,73307117
69801792,73744849
69801792,75805942
69801792,76343121
69801792,77133030
69801792,79037330
69801792,91744306
69801792,95406124
69801792,97670495
24689365,99494656
24689365,99531049
24689365,52813611
24689365,55187179
24689365,57829129
24689365,57964589
24689365,66938100
24689365,67324999
24689365,68783781
24689365,69643382
24689365,69849440
75745290,70305156
75745290,73307117
75745290,73744849
75745290,75805942
75745290,76343121
75745290,77133030
75745290,79037330
75745290,91744306
75745290,95406124
42023064,97670495
42023064,99494656
42023064,99531049
42023064,55187179
42023064,57829129
42023064,57964589
42023064,66938100
42023064,67324999
42023064,68783781
42023064,69643382
25336904,69849440
25336904,70305156
25336904,73307117
25336904,73744849
25336904,75805942
25336904,76343121
25336904,77133030
25336904,79037330
25336904,91744306
25336904,95406124
25336904,97670495
25336904,99494656
25336904,99531049
37539742,57829129
37539742,57964589
37539742,66938100
37539742,67324999
37539742,68783781
37539742,69643382
37539742,69849440
37539742,70305156
37539742,73307117
37539742,73744849
37539742,70247785
37539742,75384546
37539742,76282315
37539742,77795114
37539742,85478689
79744507,87243668
79744507,90326364
79744507,92452327
51105282,98229284
51105282,98473661
51105282,56185396
51105282,57943081
51105282,60245706
51105282,62144110
51105282,62439051
51105282,63276540
51105282,70247785
51105282,75384546
51105282,76282315
51105282,77795114
57609604,85478689
57609604,87243668
39895091,90326364
39895091,92452327
39895091,98229284
39895091,98473661
39895091,57943081
39895091,60245706
39895091,62144110
39895091,62439051
43711622,63276540
43711622,70247785
43711622,75384546
43711622,76282315
43711622,77795114
74513122,85478689
74513122,87243668
74513122,90326364
74513122,92452327
74513122,98229284
74513122,98473661
74513122,60245706
74513122,62144110
74513122,62439051
74513122,63276540
74513122,70247785
74513122,75384546
74513122,76282315
74513122,77795114
35650927,85478689
35650927,87243668
35650927,90326364
35650927,92452327
35650927,98229284
35650927,98473661
35650927,62144110
35650927,62439051
35650927,63276540
35650927,70247785
35650927,75384546
35650927,76282315
35650927,77795114
43868962,85478689
43868962,87243668
43868962,90326364
43868962,92452327
43868962,98229284
43868962,98473661
43868962,62439051
43868962,63276540
43868962,70247785
43868962,75384546
43868962,76282315
43868962,77795114
43868962,85478689
94617763,87243668
94617763,90326364
94617763,92452327
94617763,98229284
94617763,98473661
94617763,63276540
94617763,70247785
94617763,75384546
94617763,76282315
94617763,77795114
46020243,85478689
46020243,87243668
46020243,90326364
46020243,92452327
46020243,98229284
19877918,98473661
19877918,70247785
19877918,75384546
74139104,76282315
74139104,77795114
74139104,85478689
74139104,87243668
74139104,90326364
74139104,92452327
66675929,98229284
66675929,98473661
66675929,75384546
66675929,76282315
66675929,77795114
66675929,85478689
66675929,99531049
66675929,52813611
66675929,55187179
66675929,57829129
66675929,57964589
90270421,66938100
90270421,67324999
90270421,68783781
90270421,69643382
90270421,69849440
90270421,70305156
36834216,73307117
36834216,73744849
36834216,75805942
36834216,76343121
36834216,77133030
25115206,79037330
25115206,91744306
25115206,95406124
25115206,97670495
25115206,99494656
25115206,99531049
25115206,55187179
25115206,57829129
25115206,57964589
25115206,66938100
25115206,67324999
25115206,68783781
25115206,69643382
25115206,69849440
77695250,70305156
77695250,73307117
77695250,73744849
77695250,75805942
77695250,76343121
77695250,77133030
77695250,79037330
41531568,91744306
49284707,95406124
49284707,97670495
49284707,99494656
11160045,99531049
11160045,57829129
11160045,57964589
11160045,66938100
11160045,67324999
11160045,68783781
11160045,69643382
11160045,69849440
11160045,70305156
11160045,73307117
11160045,73744849
11160045,75805942
11160045,76343121
83326766,77133030
83326766,79037330
83326766,91744306
83326766,95406124
83326766,97670495
83326766,99494656
83326766,99531049
83326766,57964589
83326766,66938100
83326766,67324999
83326766,68783781
83326766,69643382
83326766,69849440
83326766,70305156
20086433,73307117
62649641,73744849
62649641,75805942
12468811,76343121
12468811,77133030
12468811,79037330
11807140,91744306
11807140,95406124
11807140,97670495
71489993,99494656
71489993,99531049
71489993,66938100
71489993,67324999
71489993,68783781
71489993,69643382
71489993,69849440
71489993,70305156
71489993,73307117
71489993,73744849
71489993,75805942
71489993,76343121
42018374,77133030
42018374,79037330
42018374,91744306
42018374,95406124
42018374,97670495
42018374,99494656
42018374,99531049
55320724,67324999
55320724,68783781
55320724,69643382
55320724,69849440
55320724,70305156
55320724,73307117
55320724,73744849
55320724,75805942
55320724,76343121
55320724,77133030
17058574,79037330
17058574,91744306
17058574,95406124
17058574,97670495
17058574,99494656
17058574,99531049
17058574,68783781
70033341,69643382
70033341,69849440
70033341,70305156
70033341,73307117
70033341,73744849
70033341,75805942
67347400,76343121
67347400,77133030
67347400,79037330
67347400,91744306
67347400,95406124
67347400,97670495
67347400,99494656
67347400,99531049
67347400,69643382
67347400,69849440
80984366,70305156
80984366,73307117
38607475,73744849
38607475,75805942
38607475,76343121
38607475,77133030
38607475,79037330
88666220,91744306
88666220,95406124
88666220,97670495
88666220,99494656
88666220,99531049
88666220,69849440
88666220,70305156
88666220,73307117
88666220,73744849
47679633,75805942
47679633,76343121
47679633,77133030
47679633,79037330
47679633,91744306
47679633,95406124
47679633,97670495
47679633,99494656
47679633,99531049
47679633,70305156
47679633,73307117
19684637,73744849
19684637,75805942
19684637,76343121
96185694,77133030
66361284,79037330
66361284,91744306
23652870,95406124
23652870,97670495
23652870,99494656
23652870,99531049
23652870,73307117
23652870,73744849
23652870,75805942
23652870,76343121
23652870,77133030
23652870,79037330
23652870,91744306
23652870,95406124
23652870,97670495
23652870,99494656
16148509,99531049
16148509,73744849
16148509,75805942
16148509,76343121
16148509,77133030
16148509,79037330
32657030,91744306
32657030,95406124
32657030,97670495
32657030,99494656
32657030,99531049
32657030,75805942
32657030,73948861
64268854,89562352
64268854,73948861
64268854,89562352
64268854,89562352
14252486,34513296
14252486,34513296
14252486,53414185
14252486,82126353
14252486,97670495
73411132,97670495
86671595,34513296
86671595,53414185
86671595,82126353
86671595,97670495
29499365,97670495
29499365,53414185
29499365,82126353
29499365,97670495
29499365,97670495
95587159,82126353
95587159,97670495
95587159,97670495
95587159,97670495
95587159,97670495
95587159,97670495
20017427,37352343
20017427,55360959
20017427,66003097
20017427,66003097
